"year_loc","Clock.Today","Stage","AboveGround.Wt","yield","CN2Bare","DiffusConst","DiffusSlope","Drainage","Eo","Eos","Es","ESW(1)","ESW(2)","ESW(3)","ESW(4)","ESW(5)","ESW(6)","ESW(7)","ESW(8)","ESW(9)","ESW(10)","Evaporation","Flow(1)","Flow(2)","Flow(3)","Flow(4)","Flow(5)","Flow(6)","Flow(7)","Flow(8)","Flow(9)","Flow(10)","FlowNH4(1)","FlowNH4(2)","FlowNH4(3)","FlowNH4(4)","FlowNH4(5)","FlowNH4(6)","FlowNH4(7)","FlowNH4(8)","FlowNH4(9)","FlowNH4(10)","FlowNO3(1)","FlowNO3(2)","FlowNO3(3)","FlowNO3(4)","FlowNO3(5)","FlowNO3(6)","FlowNO3(7)","FlowNO3(8)","FlowNO3(9)","FlowNO3(10)","FlowUrea(1)","FlowUrea(2)","FlowUrea(3)","FlowUrea(4)","FlowUrea(5)","FlowUrea(6)","FlowUrea(7)","FlowUrea(8)","FlowUrea(9)","FlowUrea(10)","Flux(1)","Flux(2)","Flux(3)","Flux(4)","Flux(5)","Flux(6)","Flux(7)","Flux(8)","Flux(9)","Flux(10)","Infiltration","LeachNH4","LeachNO3","LeachUrea","PAW(1)","PAW(2)","PAW(3)","PAW(4)","PAW(5)","PAW(6)","PAW(7)","PAW(8)","PAW(9)","PAW(10)","PAWmm(1)","PAWmm(2)","PAWmm(3)","PAWmm(4)","PAWmm(5)","PAWmm(6)","PAWmm(7)","PAWmm(8)","PAWmm(9)","PAWmm(10)","Pond","PotInf","PotRunoff","PrecInterc","Runoff","Runon","Salb","SolFlowEff(1)","SolFlowEff(2)","SolFlowEff(3)","SolFlowEff(4)","SolFlowEff(5)","SolFlowEff(6)","SolFlowEff(7)","SolFlowEff(8)","SolFlowEff(9)","SolFlowEff(10)","SolFluxEff(1)","SolFluxEff(2)","SolFluxEff(3)","SolFluxEff(4)","SolFluxEff(5)","SolFluxEff(6)","SolFluxEff(7)","SolFluxEff(8)","SolFluxEff(9)","SolFluxEff(10)","SummerCona","SummerU","SW(1)","SW(2)","SW(3)","SW(4)","SW(5)","SW(6)","SW(7)","SW(8)","SW(9)","SW(10)","SWCON(1)","SWCON(2)","SWCON(3)","SWCON(4)","SWCON(5)","SWCON(6)","SWCON(7)","SWCON(8)","SWCON(9)","SWCON(10)","SWmm(1)","SWmm(2)","SWmm(3)","SWmm(4)","SWmm(5)","SWmm(6)","SWmm(7)","SWmm(8)","SWmm(9)","SWmm(10)","T","Thickness(1)","Thickness(2)","Thickness(3)","Thickness(4)","Thickness(5)","Thickness(6)","Thickness(7)","Thickness(8)","Thickness(9)","Thickness(10)","Water(1)","Water(2)","Water(3)","Water(4)","Water(5)","Water(6)","Water(7)","Water(8)","Water(9)","Water(10)","WaterTable","WinterCona","WinterDate","WinterU","CoverGreen","CoverTotal","LAI","Date"
"IAH2",2014-09-11,"EndGrainFill",2355.27667336391,1300.37820873315,73,40,16,0,1.80832545154773,0.568689157753136,0.568689157753136,37.8844788020947,36.8516041024493,33.2830170024254,28.2451873350997,10.0339141612109,11.0072403630153,11.3489560475051,16.8423799089738,22.8001768871565,33.8263340461545,0.568689157753136,0,0,0,-0.106772727363891,0.000398790225575785,-0.00106864834145033,-0.0302617028126747,0.0249246559806387,0.100855671314221,0,0,0,0,0,0,0,0,0,0,0,0.256972630329612,0.210533368735186,0.151885972251894,0.0223571684783449,-2.40979965067376e-05,6.45754257540574e-05,0.0016489085540446,-0.00098176628829317,-0.00268465524557752,0,0,0,0,0,0,0,0,0,0,0,4.25577786600866,3.54193021703073,2.35123594200276,0.203201668896625,0,0,0,0,0,0,0.209999993443489,0,0,0,0.189422394010473,0.184258020512247,0.166415085012127,0.141225936675498,0.0501695708060547,0.0550362018150764,0.0567447802375254,0.0842118995448689,0.114000884435783,0.169131670230773,37.8844788020947,36.8516041024493,33.2830170024254,28.2451873350997,10.0339141612109,11.0072403630153,11.3489560475051,16.8423799089738,22.8001768871565,33.8263340461545,0,0.209999993443489,0.209999993443489,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.365289784010473,0.360125410512247,0.347727685012127,0.322278616675498,0.213096592806055,0.217963223815076,0.219671802237525,0.175149859544869,0.204938844435783,0.260069630230773,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,73.0579568020947,72.0250821024493,69.5455370024254,64.4557233350997,42.6193185612109,43.5926447630153,43.9343604475051,35.0299719089738,40.9877688871565,52.0139260461545,0,200,200,200,200,200,200,200,200,200,200,73.0579568020947,72.0250821024493,69.5455370024254,64.4557233350997,42.6193185612109,43.5926447630153,43.9343604475051,35.0299719089738,40.9877688871565,52.0139260461545,0,5,"1-Aug",5,0.600013822562363,0.670593286859549,2.29081322219287,2014-09-11
"IAH2",2014-09-12,"Maturity",2355.27667336391,1300.37820873315,73,40,16,0,1.36538712090937,0.433871487571976,0.433871487571976,39.3223829812474,37.6288219218784,34.2621481374838,29.8888646845104,11.0229730542413,10.9881418393145,11.3032578085109,16.8768303911219,22.8509210483097,33.7001375446125,0.433871487571976,0,0,0,-0.12170127147503,-0.00203528883900623,-0.00112580127804808,-0.0299758687485703,0.0250677495264794,0.0986378368692769,0,0,0,0,0,0,0,0,0,0,0,0.275914224800789,0.222286002434209,0.171051969423685,0.0705035293533192,0.000139109400594562,6.79043404031875e-05,0.00163165537978002,-0.000978850511013895,-0.00260418672770669,0,0,0,0,0,0,0,0,0,0,0,4.76328776507386,3.83341170759059,2.74051893074431,0.893913155125013,0,0,0,0,0,0,6.82999992370605,0,0,0,0.196611914906237,0.188144109609392,0.171310740687419,0.149444323422552,0.0551148652712066,0.0549407091965726,0.0565162890425546,0.0843841519556095,0.114254605241549,0.168500687723062,39.3223829812474,37.6288219218784,34.2621481374838,29.8888646845104,11.0229730542413,10.9881418393145,11.3032578085109,16.8768303911219,22.8509210483097,33.7001375446125,0,6.82999992370605,6.82999992370605,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.372479304906237,0.364011499609392,0.352623340687419,0.330497003422552,0.218041887271207,0.217867731196573,0.219443311042555,0.175322111955609,0.205192565241549,0.259438647723062,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,74.4958609812474,72.8022999218784,70.5246681374838,66.0994006845104,43.6083774542413,43.5735462393145,43.8886622085109,35.0644223911219,41.0385130483097,51.8877295446125,0,200,200,200,200,200,200,200,200,200,200,74.4958609812474,72.8022999218784,70.5246681374838,66.0994006845104,43.6083774542413,43.5735462393145,43.8886622085109,35.0644223911219,41.0385130483097,51.8877295446125,0,5,"1-Aug",5,0.594217027998563,0.666179795993079,2.25484203506178,2014-09-12
"IAH2",2014-09-13,"",2355.27667336391,1300.37820873315,73,40,16,0,3.913476460371,1.31484604566365,1.31484604566365,34.554548818733,36.9245309835364,34.6783701618911,31.1085084996824,12.5541349532277,10.957417493311,11.2447112188427,16.8948489635947,22.8813884894391,33.5543448456898,1.31484604566365,0,0,0,-0.134988622493817,-0.00622545083303289,-0.00119819565544502,-0.0297152636914881,0.025234260866775,0.0966441391822585,0,0,0,0,0,0,0,0,0,0,0,0.186951681029347,0.202041368012117,0.178007644468915,0.105794571077263,0.000422786931773255,7.20199342183766e-05,0.00161318069821629,-0.000975747442652509,-0.00252872641242769,0,0,0,0,0,0,0,0,0,0,0,3.14565904170786,3.58128843640952,2.95862128990749,1.45244706769717,0,0,0,0,0,0,0,0,0,0,0.172772744093665,0.184622654917682,0.173391850809455,0.155542542498412,0.0627706747661386,0.0547870874665548,0.0562235560942136,0.0844742448179734,0.114406942447196,0.167771724228449,34.554548818733,36.9245309835364,34.6783701618911,31.1085084996824,12.5541349532277,10.957417493311,11.2447112188427,16.8948489635947,22.8813884894391,33.5543448456898,0,0,0,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.348640134093665,0.360490044917682,0.354704450809455,0.336595222498412,0.225697696766139,0.217714109466555,0.219150578094214,0.175412204817973,0.205344902447196,0.258709684228449,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,69.728026818733,72.0980089835364,70.9408901618911,67.3190444996824,45.1395393532277,43.542821893311,43.8301156188427,35.0824409635947,41.0689804894391,51.7419368456898,0,200,200,200,200,200,200,200,200,200,200,69.728026818733,72.0980089835364,70.9408901618911,67.3190444996824,45.1395393532277,43.542821893311,43.8301156188427,35.0824409635947,41.0689804894391,51.7419368456898,0,5,"1-Aug",5,0.588738107834723,0.662012670205564,2.22131265050358,2014-09-13
"IAH2",2014-09-14,"HarvestRipe",2355.27667336391,1300.37820873315,73,40,16,0,3.69716983829912,1.25156346110013,1.25156346110013,31.0889635081279,35.2368240519589,34.3594019896662,31.779543987626,14.380487686447,10.9041245051167,11.1629204597327,16.883239420857,22.8769376570972,33.3719243253492,1.25156346110013,0,0,0,-0.143395295110253,-0.0120083461024079,-0.00127591649281827,-0.0294314757275514,0.0253455386427852,0.0945169069970996,0,0,0,0,0,0,0,0,0,0,0,0.105659342479485,0.16179934896586,0.168011165094106,0.124332582863612,0.000807255231642693,7.63973547322749e-05,0.00159279891627386,-0.000970561235727192,-0.00245149762301742,0,0,0,0,0,0,0,0,0,0,0,1.71530879295355,2.94089608028064,2.89137019039101,1.79816488239385,0,0,0,0,0,0,0,0,0,0,0.155444817540639,0.176184120259794,0.171797009948331,0.15889771993813,0.0719024384322349,0.0545206225255837,0.0558146022986636,0.0844161971042852,0.114384688285486,0.166859621626746,31.0889635081279,35.2368240519589,34.3594019896662,31.779543987626,14.380487686447,10.9041245051167,11.1629204597327,16.883239420857,22.8769376570972,33.3719243253492,0,0,0,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.331312207540639,0.352051510259794,0.353109609948331,0.33995039993813,0.234829460432235,0.217447644525584,0.218741624298664,0.175354157104285,0.205322648285486,0.257797581626746,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,66.2624415081279,70.4103020519589,70.6219219896662,67.990079987626,46.965892086447,43.4895289051167,43.7483248597327,35.070831420857,41.0645296570972,51.5595163253492,0,200,200,200,200,200,200,200,200,200,200,66.2624415081279,70.4103020519589,70.6219219896662,67.990079987626,46.965892086447,43.4895289051167,43.7483248597327,35.070831420857,41.0645296570972,51.5595163253492,0,5,"1-Aug",5,0.58278796881848,0.657491859542363,2.18540179587054,2014-09-14
"IAH3",2014-04-18,"Germination",0,0,73,40,16,0,4.7406570559774,2.32147720082162,2.32147720082162,20.0162191273112,25.1008008418284,25.301390756015,19.8924706184577,5.9226882584371,5.58070693475893,6.54418597038033,15.9140743903683,20.0409488548101,22.8564946180326,2.32147720082162,0.0263622821222009,0,-0.0383992116825713,-0.0417113138583973,-0.00181537526891524,0.000260977992901708,0.00329570055988833,0.014080989702503,0.0113358855609188,0,0,0,0,0,0,0,0,0,0,0,-0.00141687096361781,0.0252047251859875,0.0646978400825062,0.00467483484421351,0.000173632813704638,-2.0068358367494e-05,-0.000234707781459212,-0.000778382894400336,-0.000530277895122221,0,0,0,0,0,0,0,0,0,0,0,0,0.468958778341354,0.558431993074703,0,0,0,0,0,0,0,0,0,0,0,0.100081095636556,0.125504004209142,0.126506953780075,0.0994623530922885,0.0296134412921855,0.0279035346737947,0.0327209298519016,0.0795703719518416,0.10020474427405,0.114282473090163,20.0162191273112,25.1008008418284,25.301390756015,19.8924706184577,5.9226882584371,5.58070693475893,6.54418597038033,15.9140743903683,20.0409488548101,22.8564946180326,0,0,0,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.227460637636556,0.252883546209142,0.253761323780075,0.226497672092288,0.156648760292186,0.154938853673795,0.159756248851902,0.170508331951842,0.19114270427405,0.205220433090163,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,45.4921275273112,50.5767092418284,50.752264756015,45.2995344184577,31.3297520584371,30.9877707347589,31.9512497703803,34.1016663903683,38.2285408548101,41.0440866180326,1.00706088946161,200,200,200,200,200,200,200,200,200,200,45.4921275273112,50.5767092418284,50.752264756015,45.2995344184577,31.3297520584371,30.9877707347589,31.9512497703803,34.1016663903683,38.2285408548101,41.0440866180326,0,5,"1-Aug",5,0,0,0,2014-04-18
"IAH3",2014-04-19,"",0,0,73,40,16,0,4.43679106982362,2.176508833371,2.176508833371,18.4609701342915,24.7491785150488,25.1115432313839,20.3588838785399,5.96460307394434,5.58285132465055,6.5472400474691,15.9247864302596,20.0382017399856,22.8452131352294,2.176508833371,0.0312598665772774,0,-0.0347186151251476,-0.0437967247511812,-0.00188190924394257,0.000262480647679021,0.003316557736449,0.0140285976277548,0.0112814828032518,0,0,0,0,0,0,0,0,0,0,0,-0.00168333202279612,0.017251397629197,0.0551345386747965,0.00490393233027939,0.000180057501343416,-2.01863630789818e-05,-0.000236277351319532,-0.000775934063010945,-0.000528190466958379,0,0,0,0,0,0,0,0,0,0,0,0,0.320362460202288,0.475491369708206,0,0,0,0,0,0,0,0.589999973773956,0,0,0,0.0923048506714573,0.123745892575244,0.12555771615692,0.101794419392699,0.0298230153697217,0.0279142566232528,0.0327362002373455,0.0796239321512982,0.100191008699928,0.114226065676147,18.4609701342915,24.7491785150488,25.1115432313839,20.3588838785399,5.96460307394435,5.58285132465055,6.5472400474691,15.9247864302596,20.0382017399856,22.8452131352294,0,0.589999973773956,0.589999973773956,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.219684392671457,0.251125434575244,0.25281208615692,0.228829738392699,0.156858334369722,0.154949575623253,0.159771519237346,0.170561892151298,0.191128968699928,0.205164025676147,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,43.9368785342915,50.2250869150488,50.5624172313839,45.7659476785399,31.3716668739443,30.9899151246506,31.9543038474691,34.1123784302596,38.2257937399856,41.0328051352294,0.749308910263826,200,200,200,200,200,200,200,200,200,200,43.9368785342915,50.2250869150488,50.5624172313839,45.7659476785399,31.3716668739443,30.9899151246506,31.9543038474691,34.1123784302596,38.2257937399856,41.0328051352294,0,5,"1-Aug",5,0,0,0,2014-04-19
"IAH3",2014-04-20,"",0,0,73,40,16,0,4.56499023464365,2.25141431810494,2.25141431810494,20.7777649574113,24.5160938023904,24.9082054570215,20.7315961771536,6.0081530104245,5.58506652722004,6.55031334840848,15.9354256560137,20.035452787741,22.8339856596478,2.25141431810494,0.0182089504899359,0,-0.0313224336220658,-0.0455012379170233,-0.00195130143686649,0.000263901132619896,0.00333720207200423,0.0139764278261183,0.0112274755815467,0,0,0,0,0,0,0,0,0,0,0,-0.000984480632568676,0.0116174200363804,0.0451107544580597,0.00508501561941935,0.000186582752323707,-2.02999364900358e-05,-0.000237902158952456,-0.000773784353505594,-0.000526371532512741,0,0,0,0,0,0,0,0,0,0,0,0,0.214875762168418,0.386891102908724,0,0,0,0,0,0,0,4.55000019073486,0,0,0,0.103888824787057,0.122580469011952,0.124541027285108,0.103657980885768,0.0300407650521225,0.0279253326361002,0.0327515667420424,0.0796771282800687,0.100177263938705,0.114169928298239,20.7777649574113,24.5160938023904,24.9082054570215,20.7315961771536,6.0081530104245,5.58506652722004,6.55031334840849,15.9354256560137,20.035452787741,22.8339856596478,0,4.55000019073486,4.55000019073486,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.231268366787057,0.249960011011952,0.251795397285108,0.230693299885768,0.157076084052123,0.1549606516361,0.159786885742042,0.170615088280069,0.191115223938705,0.205107888298239,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,46.2536733574113,49.9920022023904,50.3590794570216,46.1386599771536,31.4152168104245,30.99213032722,31.9573771484085,34.1230176560137,38.223044787741,41.0215776596478,0.749308910263826,200,200,200,200,200,200,200,200,200,200,46.2536733574113,49.9920022023904,50.3590794570216,46.1386599771536,31.4152168104245,30.99213032722,31.9573771484085,34.1230176560137,38.223044787741,41.0215776596478,0,5,"1-Aug",5,0,0,0,2014-04-20
"IAH3",2014-04-21,"",0,0,73,40,16,0,5.05640775537446,2.52920891050107,2.52920891050107,20.6264640043512,24.3532353916744,24.7198054004254,21.0181166764591,6.05295997377652,5.58735470522866,6.55340574720725,15.9459925017904,20.032702167192,22.8228117999223,2.52920891050107,0.0179080623451524,0,-0.0284382585062588,-0.0468299056615576,-0.00202294230953839,0.000265235699089657,0.00335763449785905,0.0139244802744894,0.0111738597255122,0,0,0,0,0,0,0,0,0,0,0,-0.000974944166823942,0.00789133374117232,0.0359309435720136,0.00522167005839842,0.000193244017235198,-2.04095005256151e-05,-0.000239604281458092,-0.000772007720987985,-0.000524877983069184,0,0,0,0,0,0,0,0,0,0,0,0,0.144950348370912,0.304912146460759,0,0,0,0,0,0,0,2.35999989509583,0,0,0,0.103132320021756,0.121766176958372,0.123599027002127,0.105090583382295,0.0302647998688826,0.0279367735261433,0.0327670287360363,0.0797299625089519,0.10016351083596,0.114114058999612,20.6264640043512,24.3532353916744,24.7198054004254,21.0181166764591,6.05295997377652,5.58735470522866,6.55340574720726,15.9459925017904,20.032702167192,22.8228117999223,0,2.35999989509583,2.35999989509583,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.230511862021756,0.249145718958372,0.250853397002127,0.232125902382295,0.157300118868883,0.154972092526143,0.159802347736036,0.170667922508952,0.19110147083596,0.205052018999612,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,46.1023724043512,49.8291437916744,50.1706794004254,46.4251804764591,31.4600237737765,30.9944185052287,31.9604695472073,34.1335845017904,38.220294167192,41.0104037999223,0.749308910263826,200,200,200,200,200,200,200,200,200,200,46.1023724043512,49.8291437916744,50.1706794004254,46.4251804764591,31.4600237737765,30.9944185052287,31.9604695472073,34.1335845017904,38.220294167192,41.0104037999223,0,5,"1-Aug",5,0,0,0,2014-04-21
"IAH3",2014-04-22,"",0,0,73,40,16,0,5.26075883968318,2.65713458901453,2.65713458901453,17.9990425360265,24.2274294458285,24.5560547564092,21.2301428781662,6.0986809669317,5.58971746104649,6.55651712163989,15.9564874007728,20.0299500433944,22.8116911687971,2.65713458901453,0.0297131206897779,0,-0.0261085966548606,-0.0478172674652428,-0.00209627431006064,0.00026648150776615,0.00337785594040357,0.0138727549228312,0.0111206311252025,0,0,0,0,0,0,0,0,0,0,0,-0.00163244901823206,0.00527937269608895,0.0280112619078249,0.00532189131148602,0.000200097013104881,-2.05142187039854e-05,-0.000241356360030436,-0.000770474851429867,-0.000523591240584568,0,0,0,0,0,0,0,0,0,0,0,0,0.0960928251560929,0.233734872517483,0,0,0,0,0,0,0,0,0,0,0,0.0899952126801324,0.121137147229143,0.122780273782046,0.106150714390831,0.0304934048346585,0.0279485873052324,0.0327825856081995,0.079782437003864,0.100149750216972,0.114058455843986,17.9990425360265,24.2274294458285,24.5560547564092,21.2301428781662,6.0986809669317,5.58971746104649,6.55651712163989,15.9564874007728,20.0299500433944,22.8116911687971,0,0,0,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.217374754680132,0.248516689229143,0.250034643782046,0.233186033390831,0.157528723834659,0.154983906305232,0.159817904608199,0.170720397003864,0.191087710216972,0.204996415843986,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,43.4749509360265,49.7033378458285,50.0069287564092,46.6372066781662,31.5057447669317,30.9967812610465,31.9635809216399,34.1440794007728,38.2175420433944,40.9992831687971,0.943186430586912,200,200,200,200,200,200,200,200,200,200,43.4749509360265,49.7033378458285,50.0069287564092,46.6372066781662,31.5057447669317,30.9967812610465,31.9635809216399,34.1440794007728,38.2175420433944,40.9992831687971,0,5,"1-Aug",5,0,0,0,2014-04-22
"IAH3",2014-04-23,"",0,0,73,40,16,0,1.11976373111491,0.567869448521285,0.567869448521285,23.6233382792608,24.2165629304146,24.4310047450096,21.3853583798972,6.1450461725447,5.59215595408016,6.5596473525247,15.9669107851449,20.0271965774296,22.8006233830672,0.567869448521285,0,0,-0.0243592664119763,-0.0485360622087967,-0.00217085659580235,0.00026763643786915,0.00339786732267461,0.0138212516947801,0.0110677857299607,0,0,0,0,0,0,0,0,0,0,0,0.216491768190175,0.00470858132755738,0.0219806907351377,0.00539291126174162,0.00020706922355344,-2.06138086296904e-05,-0.000243150340981227,-0.000769141065911127,-0.000522468376427281,0,0,0,0,0,0,0,0,0,0,0,0.0678350371262773,0.0787015525402161,0.179392297527846,0,0,0,0,0,0,0,6.26000022888184,0,0,0,0.118116691396304,0.121082814652073,0.122155023725048,0.106926791899486,0.0307252308627235,0.0279607797704008,0.0327982367626235,0.0798345539257245,0.100135982887148,0.114003116915336,23.6233382792608,24.2165629304146,24.4310047450096,21.3853583798972,6.1450461725447,5.59215595408016,6.5596473525247,15.9669107851449,20.0271965774296,22.8006233830672,0,6.26000022888184,6.26000022888184,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.245496233396304,0.248462356652073,0.249409393725048,0.233962110899486,0.157760549862724,0.154996098770401,0.159833555762624,0.170772513925724,0.191073942887148,0.204941076915336,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,49.0992466792608,49.6924713304146,49.8818787450096,46.7924221798972,31.5521099725447,30.9992197540802,31.9667111525247,34.1545027851449,38.2147885774296,40.9882153830672,0.517216724645011,200,200,200,200,200,200,200,200,200,200,49.0992466792608,49.6924713304146,49.8818787450096,46.7924221798972,31.5521099725447,30.9992197540802,31.9667111525247,34.1545027851449,38.2147885774296,40.9882153830672,0,5,"1-Aug",5,0,0,0,2014-04-23
"IAH3",2014-04-24,"",0,0,73,40,16,0,2.22071782536334,1.13107404083211,1.13107404083211,24.2951406137538,24.579458447666,24.4530591712944,21.5482309272005,6.19210062537211,5.59467142868783,6.56279632385621,15.9772630860692,20.0244419264887,22.7896080635198,1.13107404083211,0,0,-0.0236384873228601,-0.0493012292026733,-0.00224677637525689,0.000268698232413889,0.00341766956392569,0.013769970488239,0.0110153195473815,0,0,0,0,0,0,0,0,0,0,0,1.83855828326674,0.0225470034216227,0.0229116701025591,0.00547390480265275,0.00021428849410407,-2.0706131163964e-05,-0.00024491852892739,-0.000767739534875084,-0.000521284612503307,0,0,0,0,0,0,0,0,0,0,0,0.597123720042237,0.234228202790823,0.188535289183146,0,0,0,0,0,0,0,2.40000009536743,0,0,0,0.121475703068769,0.12289729223833,0.122265295856472,0.107741154636003,0.0309605031268606,0.0279733571434392,0.0328139816192811,0.0798863154303461,0.100122209632444,0.113948040317599,24.2951406137538,24.579458447666,24.4530591712944,21.5482309272005,6.19210062537212,5.59467142868783,6.56279632385621,15.9772630860692,20.0244419264887,22.7896080635198,0,2.40000009536743,2.40000009536743,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.248855245068769,0.25027683423833,0.249519665856472,0.234776473636003,0.157995822126861,0.155008676143439,0.159849300619281,0.170824275430346,0.191060169632444,0.204886000317599,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,49.7710490137538,50.055366847666,49.9039331712944,46.9552947272005,31.5991644253721,31.0017352286878,31.9698601238562,34.1648550860692,38.2120339264887,40.9772000635198,0.124433749290763,200,200,200,200,200,200,200,200,200,200,49.7710490137538,50.055366847666,49.9039331712944,46.9552947272005,31.5991644253721,31.0017352286878,31.9698601238562,34.1648550860692,38.2120339264887,40.9772000635198,0,5,"1-Aug",5,0,0,0,2014-04-24
"IAH3",2014-04-25,"",0,0,73,40,16,0,5.77759614259944,2.96175801286427,2.96175801286427,21.2697634337055,24.4555185553625,24.4367935534785,21.7020266049449,6.23980564525855,5.59726507308693,6.56596392270945,15.9875447336654,20.0216862439551,22.7786448348775,2.96175801286427,0.0150452245958384,0,-0.0226738032258072,-0.0500289995590392,-0.0023239796726024,0.000269664726495244,0.0034372635797311,0.0137189111759614,0.0109632286422932,0,0,0,0,0,0,0,0,0,0,0,0.245913138152726,0.0190460632469813,0.022034985353482,0.00555308614664496,0.000221690135953529,-2.07902300377181e-05,-0.00024663628389865,-0.000766179980572601,-0.000519965683370786,0,0,0,0,0,0,0,0,0,0,0,0.0786643917799339,0.187559059487555,0.181150874077611,0,0,0,0,0,0,0,0,0,0,0,0.106348817168527,0.122277592776813,0.122183967767393,0.108510133024725,0.0311990282262928,0.0279863253654346,0.0328298196135473,0.0799377236683272,0.100108431219775,0.113893224174387,21.2697634337055,24.4555185553625,24.4367935534785,21.7020266049449,6.23980564525855,5.59726507308693,6.56596392270945,15.9875447336654,20.0216862439551,22.7786448348775,0,0,0,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.233728359168527,0.249657134776813,0.249438337767393,0.235545452024725,0.158234347226293,0.155021644365435,0.159865138613547,0.170875683668327,0.191046391219775,0.204831184174387,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,46.7456718337055,49.9314269553625,49.8876675534786,47.1090904049449,31.6468694452586,31.0043288730869,31.9730277227094,34.1751367336654,38.2092782439551,40.9662368348775,0.124433749290763,200,200,200,200,200,200,200,200,200,200,46.7456718337055,49.9314269553625,49.8876675534786,47.1090904049449,31.6468694452586,31.0043288730869,31.9730277227094,34.1751367336654,38.2092782439551,40.9662368348775,0,5,"1-Aug",5,0,0,0,2014-04-25
"IAH3",2014-04-26,"",0,0,73,40,16,0,4.39581582507275,2.27005522473141,2.27005522473141,19.2542586088641,24.3041903853822,24.3839658542221,21.8309949035157,6.28804054838773,5.59993787898023,6.56915003891775,15.997756156989,20.0189296794847,22.7677333257417,2.27005522473141,0.0245503957177471,0,-0.0215686703536034,-0.0506371749481762,-0.00240227181899322,0.000270534074313455,0.0034566502826192,0.0136680736061282,0.0109115091357591,0,0,0,0,0,0,0,0,0,0,0,-0.00250557691871547,0.0129387513199516,0.0194416029696826,0.00561744192596673,0.000229140309828217,-2.08670405027964e-05,-0.000248340413949678,-0.00076460581534458,-0.00051863214466152,0,0,0,0,0,0,0,0,0,0,0,0,0.126777774262538,0.158036803165346,0,0,0,0,0,0,0,0.230000004172325,0,0,0,0.0962712930443207,0.121520951926911,0.121919829271111,0.109154974517578,0.0314402027419386,0.0279996893949012,0.0328457501945888,0.0799887807849447,0.100094648397423,0.113838666628709,19.2542586088641,24.3041903853822,24.3839658542221,21.8309949035157,6.28804054838773,5.59993787898024,6.56915003891775,15.9977561569889,20.0189296794847,22.7677333257417,0,0.230000004172325,0.230000004172325,0,0,0,0.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.223650835044321,0.248900493926911,0.249174199271111,0.236190293517578,0.158475521741939,0.155035008394901,0.159881069194589,0.170926740784945,0.191032608397423,0.204776626628709,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,44.7301670088641,49.7800987853822,49.8348398542221,47.2380587035157,31.6951043483877,31.0070016789802,31.9762138389178,34.185348156989,38.2065216794847,40.9553253257417,0.335622249029521,200,200,200,200,200,200,200,200,200,200,44.7301670088641,49.7800987853822,49.8348398542221,47.2380587035157,31.6951043483877,31.0070016789802,31.9762138389178,34.185348156989,38.2065216794847,40.9553253257417,0,5,"1-Aug",5,0,0,0,2014-04-26
